System Name,Model Name,Serial Number,Cabinet Name,System Port Name,Switch Name,Switch Cabinet Name,Switch Port Name,Logical Net Group,Port Speed
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 9 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/13,LOG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/12,GTDL,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 11 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/13,LOG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 7 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/07,ARBI40,40Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 1 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/08,ARBI10,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 1 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/09,ETG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 4 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/10,ETG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 2 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/08,ARBI10,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 2 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/09,ETG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/10,ETG,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 9 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/09,PROD,10Gb
eagleq2,X4-4,1523NM900C,HZL-Q1-C1,Slot 11 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/09,PROD,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/36,GTDL,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 10 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/37,LOG,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/38,TPFUN,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 4 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/36,GTDL,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 8 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/37,LOG,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 4 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/38,TPFUN,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 12 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/19,ARBI40,40Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 10 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/21,PROD,10Gb
fairwayq1,X4-8,1523NM8003,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 8 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/21,PROD,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/39,GTDL,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 10 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/40,LOG,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/41,TPFUN,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 4 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/39,GTDL,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 8 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/40,LOG,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 4 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/41,TPFUN,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 12 port 1,HZL-COLO-NONPTDNAGG3-SWA3,HZL-Q1-C1,E1/20,ARBI40,40Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 10 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/22,PROD,10Gb
fairwayq3,X4-8,1523NM8003,HZL-Q1-C3,Slot 8 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/22,PROD,10Gb
fismq1,DL380G8,,HZL-Q1-A2,Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/33,HOSTHYPER,10Gb
fismq1,DL380G8,,HZL-Q1-A2,Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/33,HOSTHYPER,10Gb
fitdbserverq1,X3-2L,,HZL-Q1-D2,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/23,PRODHYPER,10Gb
fitdbserverq1,X3-2L,,HZL-Q1-D2,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/23,PRODHYPER,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM3.0 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/42,GTDL,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/43,LOG,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/44,TPFUN,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/42,GTDL,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/43,LOG,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM3.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/44,TPFUN,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/24,ARBI10,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/24,ARBI10,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/23,PROD,10Gb
fringeq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/23,PROD,10Gb
galaxyq1,X4-8,1523NM8004,HZL-Q1-D2,Slot 12 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/19,TKR,10Gb
galaxyq1,X4-8,1523NM8004,HZL-Q1-D2,Slot 10 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/19,TKR,10Gb
galaxyq1,X4-8,1523NM8004,HZL-Q1-D2,Slot 12 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/30,PROD,10Gb
galaxyq1,X4-8,1523NM8004,HZL-Q1-D2,Slot 10 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/30,PROD,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 2 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/45,GTDL,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 9 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/46,LOG,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/47,TPFUN,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 7 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/45,GTDL,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 11 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/46,LOG,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 2 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/47,TPFUN,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 11 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/29,ARBI10,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 1 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/29,ARBI10,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 7 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/24,PROD,10Gb
greenq1,X2-4,,HZL-Q1-C1,Slot 9 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/24,PROD,10Gb
gsmrepq1,DL380G8,,HZL-Q1-A1,Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/35,HOST,10Gb
gsmrepq1,DL380G8,,HZL-Q1-A1,Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/35,HOST,10Gb
gsmwebstg01q,DL380G8,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/34,WEBHOST,10Gb
gsmwebstg01q,DL380G8,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/34,WEBHOST,10Gb
hunserverq1,X4-2L,,HZL-Q1-D2,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/11,PRODHYPER,10Gb
hunserverq1,X4-2L,,HZL-Q1-D2,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/11,PRODHYPER,10Gb
hunstorageq1,X4-2L,,HZL-Q1-D1,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/12,PROD,10Gb
hunstorageq1,X4-2L,,HZL-Q1-D1,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/12,PROD,10Gb
icqfepq1,R720,,HZL-Q1-A1,Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/05,IDMZ,10Gb
icqfepq1,R720,,HZL-Q1-A1,Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/05,IDMZ,10Gb
incaserverq1,X4-2L,1529NM501E,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/13,PRODHYPER,10Gb
incaserverq1,X4-2L,1529NM501E,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/13,PRODHYPER,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM3.0 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/16,GTDL,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/17,LOG,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/16,GTDL,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/17,LOG,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/15,ARBI10,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/16,ETG,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/15,ARBI10,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM3.0 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/16,ETG,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/12,PRODHYPER,10Gb
itcfepcq1a,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/12,PRODHYPER,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),EM3.0 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/18,GTDL,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),EM2.1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/19,LOG,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),EM2.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/18,GTDL,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 5 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/19,LOG,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/17,ARBI10,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 6 port 2,HZL-COLO-NONPTDNAGG3-SWA5,hzl-b1_01 cp011 (HZL-Q1-C2),E1/18,ETG,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/17,ARBI10,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),EM3.0 port 2,HZL-COLO-NONPTDNAGG3-SWA6,HZL-Q1-C3,E1/18,ETG,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/13,PRODHYPER,10Gb
itcfepcq1b,X2-8,,hzl-b1_01 cp011 (HZL-Q1-C2),EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/13,PRODHYPER,10Gb
jetsonq1,X3-2L,,HZL-Q1-A1,Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/20,WEBHYPER,10Gb
jetsonq1,X3-2L,,HZL-Q1-A1,Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/20,WEBHYPER,10Gb
marketq1,X5-8,,HZL-Q1-D1,Slot 4 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/20,TKR,10Gb
marketq1,X5-8,,HZL-Q1-D1,Slot 6 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/20,TKR,10Gb
marketq1,X5-8,,HZL-Q1-D1,Slot 4 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/31,PROD,10Gb
marketq1,X5-8,,HZL-Q1-D1,Slot 6 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/31,PROD,10Gb
monetq1,T5-2,,HZL-Q1-A1,Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/08,PRODHYPER,10Gb
monetq1,T5-2,,HZL-Q1-A1,Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/08,PRODHYPER,10Gb
mountainq1,X3-2L,,HZL-Q1-A1,Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/17,PROD,10Gb
mountainq1,X3-2L,,HZL-Q1-A1,Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/17,PROD,10Gb
mountainq2,X3-2L,,HZL-Q1-A2,Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/18,PROD,10Gb
mountainq2,X3-2L,,HZL-Q1-A2,Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/18,PROD,10Gb
netsrvq1,X4-2L,1529NM501F,HZL-Q1-A1,Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/21,PRODPDNHYPER,10Gb
netsrvq1,X4-2L,1529NM501F,HZL-Q1-A1,Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/21,PRODPDNHYPER,10Gb
netsrvq2,X4-2L,1529NM501C,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/22,PRODPDNHYPER,10Gb
netsrvq2,X4-2L,1529NM501C,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/22,PRODPDNHYPER,10Gb
pfunq1,X2-8,,HZL-Q1-C1,Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/05,TPFUN,10Gb
pfunq1,X2-8,,HZL-Q1-C1,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/05,TPFUN,10Gb
pfunq1,X2-8,,HZL-Q1-C1,EM2.0 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/07,FUNDIST,10Gb
pfunq1,X2-8,,HZL-Q1-C1,Slot 5 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/08,TKR,10Gb
pfunq1,X2-8,,HZL-Q1-C1,EM2.1 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/07,FUNDIST,10Gb
pfunq1,X2-8,,HZL-Q1-C1,Slot 6 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/08,TKR,10Gb
pfunq1,X2-8,,HZL-Q1-C1,EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/05,PRODHYPER,10Gb
pfunq1,X2-8,,HZL-Q1-C1,EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/05,PRODHYPER,10Gb
pfunq2,X2-8,,HZL-Q1-C3,Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/06,TPFUN,10Gb
pfunq2,X2-8,,HZL-Q1-C3,Slot 6 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/06,TPFUN,10Gb
pfunq2,X2-8,,HZL-Q1-C3,EM2.0 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/09,FUNDIST,10Gb
pfunq2,X2-8,,HZL-Q1-C3,Slot 5 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/10,TKR,10Gb
